,title,user_id,rank,review,subway,theme_keyword
1432,광안리 해수욕장,1b861nv,5.0,,,
1433,광안리 해수욕장,ejcdtm,5.0,야경이 이뻐요,,
1434,광안리 해수욕장,1coa7j7,5.0,,,
1435,광안리 해수욕장,fq5t2u,5.0,,,
1436,광안리 해수욕장,11eiqpk,5.0,사랑입니다,,
1437,광안리 해수욕장,1ci1248,3.0,,,
1438,광안리 해수욕장,11f7afh,5.0,아침엔 해운대 저녁엔 광안리,,
1439,광안리 해수욕장,c17pgu,5.0,와 Good 최고,,
1440,광안리 해수욕장,n0ki3k,5.0,201번째,,
1441,광안리 해수욕장,1dtr39a,5.0,아름다워요 불빛이 현란해요,,
1442,광안리 해수욕장,1db51ff,5.0,,,
1443,광안리 해수욕장,17s9p2n,5.0,,,
1444,광안리 해수욕장,14cd09l,5.0,,,
1445,광안리 해수욕장,af3ghl,5.0,야경 이쁜곳,,
1446,광안리 해수욕장,mukr45,5.0,,,
1447,광안리 해수욕장,flu9c0,5.0,넘 조아 강안리,,
1448,광안리 해수욕장,ff704n,5.0,,,
1449,광안리 해수욕장,1bn2o2u,5.0,낮과 밤 모두 좋고 광안대교랑 건물들도 미쳤음,,
1450,광안리 해수욕장,mp78qo,5.0,,,
1451,광안리 해수욕장,1bk4lom,5.0,,,
1452,광안리 해수욕장,185vo1d,5.0,,,
1453,광안리 해수욕장,1bavbin,5.0,,,
1454,광안리 해수욕장,8tkdhm,5.0,,,
1455,광안리 해수욕장,rna5o2,5.0,,,
1456,광안리 해수욕장,c5hqod,5.0,,,
1457,광안리 해수욕장,ceedpt,4.0,낮과 밤의 매력이 다른 곳,,
1458,광안리 해수욕장,ei95om,5.0,다리가 좋았어요  미끈한 다리를 정말 좋아합니다.,,
1459,광안리 해수욕장,v7kgal,4.0,,,
1460,광안리 해수욕장,10lvukm,4.0,날씨는 흐릿했지만... 주변 카페에서 봐도 좋고 해안가에서 봐도 좋다,,
1461,광안리 해수욕장,cpca7k,5.0,광안대교보기좋은곳,,
1462,광안리 해수욕장,u0spnd,5.0,좋아요,,
1463,광안리 해수욕장,153rlt2,5.0,와하진짜별5개도넘는곳,,
1464,광안리 해수욕장,14p54rd,5.0,191205,,
1465,광안리 해수욕장,9u89mq,5.0,외국에 온 듯~♡,,
1466,광안리 해수욕장,12ct3ha,4.0,,,
1467,광안리 해수욕장,loojfs,5.0,너무좋고,,
1468,광안리 해수욕장,o32059,5.0,가보고싶다,,
1469,광안리 해수욕장,vjjuo8,5.0,,,
1470,광안리 해수욕장,1038bsp,5.0,,,
1471,광안리 해수욕장,spuim2,4.0,,,
1472,광안리 해수욕장,n36lu4,5.0,저기나는궁금해서와봤습니다 내용에유튜브YouTube방송중에서 김재석방송에서 어디광안리먹방하길래나 어떤거바다드럽다는말물외에하여튼말들다양하게들었는데요 다음Daum아이디망설이다가 로그인한것외에궁금해서나별다른일은아닌데요 그리고 내용에그리고이곳확인상에망설이다가내용에글남겨서달았습니다내용에그리고이어이곳확인상2019년7월5일금요일에글남겨서달았습니다어떻게그리고이곳에다가말이좀...,,
1473,광안리 해수욕장,10a7u8i,5.0,"야경 예쁘네요.  주말에는 공방 천막들도 열려서 뜻하지 않은 쇼핑 시간도 즐겼고, 중앙 플라자에서는 Zumba 공연도 즐길 수 있어서 너무 좋았네요.",,
1474,광안리 해수욕장,delfte,5.0,제 어릴때 광안리해수욕장주변에서 살아서 불꽃놀이많이 본곳^.^,,
1475,광안리 해수욕장,90f333,5.0,,,
1476,광안리 해수욕장,qu7bh8,5.0,,,
1477,광안리 해수욕장,10iip8s,5.0,해운대보다 낫지,,
1478,광안리 해수욕장,e8ro6t,4.0,,,
1479,광안리 해수욕장,o5qr9s,2.0,,,
1480,광안리 해수욕장,gb78nc,5.0,ᆞ,,
1481,광안리 해수욕장,f50v4i,4.0,,,
1482,광안리 해수욕장,bfnv4m,3.0,신입사원 연수.,,
1483,광안리 해수욕장,10a73pc,5.0,ㅋㅋㅋㅋ ,,
1484,광안리 해수욕장,11oafcd,3.0,예쁘고 좋은데 청소가 시급하다 날파리랑 파리가 득실득실 쓰레기도 많고,,
1485,광안리 해수욕장,10cgb7r,5.0,,,
1486,광안리 해수욕장,g53lq2,3.0,,,
1487,광안리 해수욕장,7kp6ed,5.0,,,
1488,광안리 해수욕장,fsgu1v,3.0,✌ 광안대교의 아름다운 야경이 장관.  ⚠ 해변 주변 카페거리와 300여 곳의 횟집. 술집이 영업중 가족. 친구. 연인과의 만남의 장소로 최고.,,
1489,광안리 해수욕장,shentv,5.0,와이리 추워보이노...,,
1490,광안리 해수욕장,11qpcu8,4.0,,,
1491,금강공원/식물원,mtd7a7,3.0,여름 가을 방문을 추천드리고 싶습니다.겨울에는 소규모 온실 식물 구경을 제외하곤 흥미를 유발하기 힘들 듯 합니다. 큰 나무들이 많아서 여름과 가을에는 매력이 있을 듯 합니다.요금은 성인 기준 천원이라 전혀 부담이 없습니다,,
1492,동래읍성,158vrhl,5.0,,,
1493,동래읍성,7n2phh,5.0,,,
1494,동래읍성,ei95om,5.0,,,
1495,상해거리,1e9emeg,5.0,,,
1496,상해거리,1uskvmp,1.0,타이완 넘버원,,
1497,상해거리,11b4hda,1.0,역겹다 C,,
1498,벡스코,ei95om,1.0,,,
1499,벡스코,qvns8c,2.0,,,
1500,벡스코,17snd2g,5.0,탁구 목적으로 돈써서 우리나라 탁구쪽에서 제일 크게 지은 건물 이벤트 날이 없는 평소에는 탁구대를 넓직넓직 거리 둬서 안전하게 안부딫히게 하고 탁구 마니아님들과 탁구 초보님들까지 하루에 비용 얼마 해서 탁구 치게 할수 있도록 해야 됩니다   ,,
1501,벡스코,ml7fc8,5.0,,,
1502,벡스코,1bdl877,1.0,경호원 문제 심각,,
1503,벡스코,1api996,5.0,,,
1504,벡스코,k85m9u,1.0,부산일러스트페어 = 입장료 만원내고 플리마켓 구경하는 것. 서면 플리마켓가서 노세요,,
1505,벡스코,15dv6hk,4.0,,,
1506,벡스코,frgo8h,3.0,,,
1507,벡스코,17m4030,5.0,,,
1508,벡스코,rkdku8,5.0,,,
1509,벡스코,shentv,5.0,,,
1510,벡스코,r0o95r,5.0,,,
1511,벡스코,12mf7jk,3.0,,,
1512,벡스코,10kn6pq,3.0,G STAR,,
1513,벡스코,l632or,5.0,,,
1514,벡스코,n7qpqh,4.0,벡스코 가는데 2호선/동해선 벡스코역에서 내리는 흑우 읎제?,,
1515,벡스코,10hvf0i,5.0,11월에 브롤 월드 파이널 할때 가야지,,
1516,벡스코,10k2j6v,1.0,맘에 안듭니다 정말~~~ 애들 시험기간인데 하루종일 노래 틀고 마이크잡고 시위하시나본데 시끄러워 죽겠습니다,,
1517,벡스코,9es57v,5.0,,,
1518,벡스코,g2gppv,4.0,관심 전시회 있을때마다  가는 곳~,,
1519,벡스코,ko728m,3.0,행사 전시,,
1520,벡스코,1e9emeg,1.0,전동킥보드 보관함 설치 해줬으면합니다,,
1521,벡스코,143qsrs,5.0,지스타,,
1522,벡스코,18ehm76,5.0,,,
1523,영화의 전당,voco1t,1.0,,,
1524,영화의 전당,7mtif8,5.0,영화보기에 진짜 최적화 된 곳,,
1525,영화의 전당,1gsanoi,5.0,,,
1526,영화의 전당,ei95om,5.0,"최고의 프로그램, 최고의 상영관",,
1527,영화의 전당,o32059,5.0,영화의전당 영상 구경하세요 https://youtu.be/gNrCLfzdlOw https://youtu.be/C6vxaZIZ85I https://youtu.be/j16AtWMI1so,,
1528,영화의 전당,fkiei8,5.0,문화생활 즐기기에 최고 ,,
1529,영화의 전당,v905qb,1.0,불편한 곳,,
1530,영화의 전당,jsr6p8,4.0,,,
1531,영화의 전당,10hvf0i,5.0,,,
1532,영화의 전당,1jvq9li,4.0,,,
1533,영화의 전당,7r9egj,5.0,좋아요,,
1534,영화의 전당,7o8dj1,5.0,자주 가는 곳,,
1535,장안사,fsgu1v,5.0,tôi đã đến vào buổi chiều thu thật đẹp.,,
1536,장안사,ei95om,1.0,불만족 비추합니다,,
1537,장안사,f56n1s,5.0,좋아요 ,,
1538,장안사,g53lq2,5.0,장안사보다 장안사 앞 산책로 진짜 강추 장안사 자체는 평범,,
1539,장안사,tecr42,1.0,불만족 비추,,
1540,장안사,7lqnno,5.0,편안하고 아늑한곳. 소박함이 남아있는 절집.,,
1541,장안사,unl4jm,4.0,,,
1542,장안사,1u644tj,5.0,,,
1543,장안사,k36bak,2.0,,,
1544,백양산,ei95om,5.0,,,
1545,백양산,12s5fvi,5.0,선암사에서 올라오는 임도가 가장 편함. 주지봉 쪽이랑 불태령 쪽은 가파르다.,,
1546,백양산,uheama,5.0,아주 멋진 뷰,,
1547,백양산,7lkjmq,5.0,,,
1548,백양산,19s54ct,5.0,백양산 은 이름 그대로 완만한 곡선의 능선을 자랑 하며 성지곡 이라는 명 숲을 품고 도심 전망이 탁월합니다 ,,
1549,백양산,unh03j,5.0,코스가 완만해서 좋습니다.,,
1550,백양산,181p9dr,5.0,#낙동정맥,,
1551,백양산,bn2tck,5.0,It’s so nice,,
1552,백양산,16icukk,5.0,,,
1553,백양산,16o5a8a,5.0,산은 역시 백양산,,
1554,백양산,jss465,5.0,,,
1555,성지곡수원지,ep299n,5.0,최초의 근대식 댐,,
1556,성지곡수원지,bmi7rd,5.0,"최고예요! 날씨 화창한 날도 좋지만, 비오는 날 우산쓰고 걸어도(비가 많이 오면 우비까지,우비는 입구에 편의점이나 마트에서 천원에 팔아요) 정말 운취있고  좋아요!!! 낮게 드리운 안개도 멋지고 뿜뿜 뿜어나오는 피톤치드로 10년 수명 연장~~~^^",,
1557,성지곡수원지,1u644tj,5.0,한바퀴 산책하기 너무 좋은 곳이에요~ 피톤치드 잔뜩 마시고 갑니다 ㅎㅎㅎ,,
1558,성지곡수원지,144ci8v,4.0,,,
1559,성지곡수원지,12ou766,5.0,,,
1560,장산,8tlo1h,5.0,정상부 얼른 개방해라!,,
1561,장산,16130sn,5.0,,,
1562,장산,1hkau6s,5.0,거대한 산입니다,,
1563,장산,gsio1g,5.0,,,
1564,장산,1i89mv1,5.0,우리 해운대.장산 가고싶은 장산,,
1565,장산,ei95om,5.0,,,
1566,장산,14dhsi0,5.0,,,
1567,장산,n055ri,5.0,,,
1568,장산,14ts6f2,5.0,,,
1569,장산,12qdnea,5.0,장산범이 저한테 길물어봐서 친절하게 알려줬어요,,
1570,장산,91uc8m,5.0,,,
1571,장산,18js7p1,5.0,폭포사 쪽 기준으로 서서히 올라가다보면 다왔나 싶을때 억새밭이 보이고 좀더가면 정상 난이도는 그렇게 안빡세지만 돌이많다,,
1572,장산,1b37tu1,5.0,경치 좋음,,
1573,장산,vript4,5.0,집근처라 자주 갑니다 억새밭까지도 좋고 정상도 좋습니다,,
1574,장산,12h7a5i,5.0,장산범 나온다 ㅋㅋ,,
1575,장산,17dq8nt,4.0,"Really nice views, but a little hard to find the entrance and the path is very uneven/steep. I thought it made it more fun but be warned ",,
1576,장산,15h0uan,5.0,부산 바다와 다리 산 모든걸 한눈에 볼 수 있다.  숲에 꿩도 있고 화산활동으로 만들어진 거대한 돌무더기? 도 볼 수 있다. ,,
1577,장산,bk44v1,5.0,,,
1578,장산,e8eijg,3.0,,,
1579,장산,u4631m,3.0,,,
1580,장산,7l3lki,5.0,장산은 좋은산입니다 먹는물이 중간중간있어서 산행하기 좋은 우리동내산입니다 또한 장산에서 내려다보는  광안대교전망은끝내줍니다,,
1581,장산,lg1iri,1.0,산행표시도 엉망이고 길도 너저분하고.. 산 정상에 군부대로 인해 전망도 꽝이고.. 길도 진흙에 좁고 여러가래에 .. 한번왔으니까 끝,,
1582,장산,feg95g,3.0,,,
1583,장산,1jvq9li,5.0,여러 등산로가 있어 등산할 때마다 새롭다. 정상에서 보는 광경은 일품이다,,
1584,장산,10dduqh,4.0,,,
1585,장산,1n51dbq,5.0,,,
1586,석불사,7lkjmq,5.0,가을...,,
1587,석불사,128hfsu,5.0,,,
1588,석불사,vkufvs,5.0,부산을 한눈에 담을수있는곳..멋져요~~진짜루,,
1589,석불사,1b37tu1,5.0,,,
1590,석불사,f1djk5,5.0,처음 가 봤는데 넘 좋아요!!!,,
1591,석불사,n9e1df,5.0,난 여기 넘 좋아요,,
1592,석불사,m32oro,3.0,Pretty and really nice views. I recommend taking the Cable Car in Guemang Park and hiking in but getting a taxi back. Hike back is long and all up hill. ,,
1593,석불사,1894lth,3.0,절보다 등산길로 적합,,
1594,회동수원지,bg5arj,5.0,,,
1595,회동수원지,tja05a,5.0,산책하기 좋아요,,
1596,회동수원지,7lqnno,5.0,,,
1597,회동수원지,1uqbk3u,1.0,"공영주차장 같은 것 없고, 그저 식당뿐. 그냥 시골 식당가로, 코로나 상황에 좁은 곳에 다닥다닥 모이게 되어서 좋지 않음...",,
1598,회동수원지,13vqg5n,1.0,휠체어 타는사람은 안가는걸추천 데크길하고 황토길 전부 휠체어타고 들어가지말라는소리들음 멀쩡한 비장애인들만 갑시다~♡ 못믿겠으면 금정구청전화해보세요 담당직원도 못찾아서 여러번전화돌리다가 알아보고 전화주는건 감감무소식이니깐요~^^,,
1599,회동수원지,bqc14o,5.0,,,
1600,가덕도 연대봉,192rv12,5.0,전망대/지양곡에서 올라오면 편함. 길이 넓고 잘 닦여 있다. 정상 근처는 잘 미끄러지는 흙길이라 조심. 경치는 굿,,
1601,가덕도 연대봉,1426q2u,5.0,,,
1602,가덕도 연대봉,n055ri,5.0,정상뷰는 최고네요,,
1603,가덕도 연대봉,ucb3ub,5.0,"새로난 도로의 생태터널을 지나면 주차장이 있다. 그 곳에서 올라가면 굉장히 가파르고 힘들지만 50분 이내로 등반이 가능함. 거가대교와 거제, 부산 사하,강서를 한눈에 볼 수 있는곳. 부산신항에서 출발한 배를 보고있으면 마음도 느긋해진다.",,
1604,가덕도 연대봉,u7vobt,5.0,,,
1605,가덕도 연대봉,7l477d,5.0,,,
1606,가덕도 연대봉,1nnc35r,4.0,진해 있으면서 가볍게 다녀왔어요. 주변 전망 임도따라 벚꽃이 참 좋아요 ,,
1607,가덕도 연대봉,15dv6hk,5.0,부산 가덕도 연대봉이 임진왜란때 적을 제일 처음 본 곳이라고합니다 기가 넘치는 곳 추천합니다.,,
1608,대룡마을,mvr7c0,3.0,,,
1609,대신공원,10aerlv,5.0,너무좋습니다,,
1610,대신공원,fkrpn2,5.0,,,
1611,대신공원,m7d4rq,5.0,부산에 이런 공원이 있는줄 몰랐어요. 주변에 사시는 분들 부럽습니다.,,
1612,대신공원,ulmrcq,5.0,도시안에  이런데가 있다니 저만 알고싶은 곳입니다,,
1613,화명수목원,1hom53d,5.0,무료라니ㅜㅜ 너무 조하,,
1614,화명수목원,1e9emeg,5.0,,,
1615,화명수목원,ei95om,5.0,힐링하기 좋은 장소입니다,,
1616,화명수목원,1d2k9g3,5.0,,,
1617,화명수목원,10eiig7,1.0,,,
1618,화명수목원,10k2j6v,1.0,,,
1619,화명수목원,m6sq4e,4.0,,,
1620,화명수목원,usk7ib,5.0,토끼가 너무 귀여워요!,,
1621,화명수목원,mf1cgj,3.0,Healing,,
1622,화명수목원,1jvq9li,4.0,맑은 공기 시원한 계곡 귀여운 토끼 멍때리는 염소 등산도 가능,,
1623,화명수목원,1238pvf,4.0,사람적고 자연 좋아하면 가볼것,,
1624,화명수목원,h79o3n,5.0,,,
1625,선암사,ei95om,5.0,chùa đẹp và yên tĩnh,,
1626,선암사,1238pvf,4.0,정갈하고 평온한 기운이 드는 사찰. 칠성(여래)만 따로 모신 전각이 있는 국내 몇 안 되는 사찰.,,
1627,선암사,qgblqd,5.0,좋아요~,,
1628,선암사,ei95om,1.0,별로예요,,
1629,운수사,v46min,3.0,범종을 타종해 볼 수 있는(+무료로) 국내 몇 안 되는 사찰. BTN TV '조아질라고'의 그 사찰.,,
1630,운수사,vii8cg,5.0,석양이 아름답고 약수가 정말 달콤한 맛이 납니다. 그리고 고양이들이 친근하게 맞아 줍니다. 예전에는 점심 공양이 있었는데 코로나 때문에 지금은 없습니다. ,,
1631,운수사,105cduu,1.0,해우소 지저분 한 곳,,
1632,스포원파크,ei95om,5.0,,,
1633,스포원파크,10pj54d,5.0,,,
1634,스포원파크,r71nj6,2.0,they have the audacity to charge for badminton courts even though there is no reservation system & almost never a court available.,,
1635,스포원파크,kvqj0q,5.0,부산 최고의 공원,,
1636,스포원파크,shentv,5.0,경륜개꿀잼,,
1637,스포원파크,ei95om,5.0,부산 최고의 나들이 장소,,
1638,충렬사,9u89mq,3.0,,,
1639,충렬사,qu7bh8,5.0,,,
1640,충렬사,10u6get,1.0,아쉬운곳,,
1641,충렬사,1kj6rdr,5.0,,,
1642,충렬사,dceil6,3.0,,,
1643,사직야구장,shentv,1.0,,,
1644,사직야구장,1b2dspe,4.0,,,
1645,사직야구장,16icukk,5.0,,,
1646,사직야구장,1jgk6cu,5.0,,,
1647,사직야구장,1fq2569,4.0,구축 야구장 중 잠실 다음으로 좋은곳,,
1648,사직야구장,15dv6hk,4.0,,,
1649,사직야구장,12ktau7,5.0,부산갈매기,,
1650,사직야구장,14ml05a,5.0,,,
1651,사직야구장,vr6ugu,1.0,가을야구좀 가자,,
1652,사직야구장,p2d2ab,5.0,,,
1653,사직야구장,9g44kh,5.0,,,
1654,사직야구장,upkj7v,2.0,야구보기에는 좋은데 시설이 너무 노후화됐고 또 푯값도 드럽게비쌈.,,
1655,사직야구장,n0v053,1.0,아직 안가봤지만 교통시설 및 타 지방사람들은 엄두도 안나요 비어있늣 근처 모구장 활용좀 해주소 20~30경기만해줘도,,
1656,사직야구장,rfroal,5.0,최고 ,,
1657,사직야구장,ei95om,5.0,,,
1658,사직야구장,t6c5u4,2.0,시설 같은게 좀 구림,,
1659,사직야구장,skqpob,5.0,♡,,
1660,사직야구장,nk6g3j,5.0,,,
1661,사직야구장,tcqgdk,1.0,사고당한곳,,
1662,사직야구장,n36lu4,1.0,꼴데,,
1663,사직야구장,eiu3u9,5.0,,,
1664,사직야구장,befg30,5.0,ㅎ,,
1665,사직야구장,10mugeu,5.0,,,
1666,사직야구장,18ld0m2,4.0,,,
1667,사직야구장,1juast9,5.0,,,
1668,사직야구장,7mtif8,4.0,,,
1669,기장 도예 관광 힐링촌 테마숲,usb58k,4.0,평일 오전시간이라서 매우 한산합니다. 아이들 데리고 오면 좋아할 것 입니다. ,,
1670,송도용궁구름다리,1ddvcgl,4.0,Nice view from the bridge.,,
1671,송도용궁구름다리,mur1d1,5.0,케이블카타고 올라가서 한 번 들러봤어요~~ 좋아용,,
1672,송도용궁구름다리,17cnjgb,5.0,송도용궁구름다리 영상으로 구경하세요  https://youtu.be/XYzQ6A7xpB8,,
1673,송도용궁구름다리,7labn0,3.0,"영업 중이라고 해서 갔더니 매월 첫째 주, 셋째 주 월요일은 정기휴장일이네요.. 근처 경치는 좋아요 ",,
1674,송도용궁구름다리,8tkdhm,5.0,,,
1675,송도용궁구름다리,rr7ieh,2.0,부산시민 아니면 입장료 1000원있어요. 밑에 바다보이는데 생각보다 스릴있진 않아요.생각보다 별루에요.  안전요원분 계셔서 든든했어요 그것때메 별 하나더 드려요.,,
1676,송도용궁구름다리,9ctl5t,2.0,생각보다 스릴 넘치고  한 번 정도는 가볼만합니다 무료여서 별점 +1 추가합니다 유료라면 글쎄요~~~~,,
1677,송도용궁구름다리,btaea7,4.0,9시부터 6시까지지만 5시까지는 가세요 매주 첫째 셋째 월요일 휴장입니다. 많이 무서워요^^::,,
1678,송도용궁구름다리,mm28kt,4.0,오륙도 스카이워크같은 분위기 송도해변에 또다른 시그니쳐가 생기다,,
1679,부산치유의 숲,1894lth,3.0,비포장  유모차는   못간다고  전해주오,,
1680,부산치유의 숲,10k2j6v,5.0,애기 있는 집에서 산책하기 좋음.,,
1681,부산치유의 숲,egn5up,4.0,푸디맨이 간 곳,,
1682,부산치유의 숲,1880obe,5.0,난이도 상중하의 산책로가 있어서 나에게 맞은 루트를 고를수 있어서 좋음. 산책하기 참 예뻤음. 40분에서 길게는 한시간 남짓 소요됨.,,
1683,부산치유의 숲,niclg2,5.0,,,
1684,부산치유의 숲,8tkdhm,3.0,Healing,,
1685,부산치유의 숲,jss465,1.0,치유의숲 관리자님 아이모래도구 가지고 올라가는데 대뜸 뭘 그렇게 많이 가져가세요?  입구부터 그럼 안된다고 미리 공지를 해두던지 한참 올라가는 도중에  인사도 없이 가로막으며 묻습니다  뭘그렇게 많이 가져가세요? 아이 모래도구는 가져가시면 안됩니다  훼손 염려가 있어서요 이렇게 좋게 말하면되지 대뜸 뭘그렇게 많이 가져가세요?  돌려말하기법 배우시나요? 아 ...,,
1686,부산치유의 숲,r9qoqs,5.0,,,
1687,부산치유의 숲,l555qi,4.0,산책하기에 좋습니다. 길도 넓고  편합니다 ,,
1688,아미동비석마을,g15mha,3.0,"왜 비석문화마을이냐면.. 6.25피난 시절에 수많은 사람들이 부산으로 몰려와 집을 지을 곳이 없자 산에다 집을 짓게 됐고, 심지어 일제시대 일본인들의 무덤이 있던 곳까지 상관않고 비석이나 터 위에 집을 짓게 됨. 그래서 집 하단에 비석이 남아있는 슬픈 역사의 현장. 막상 가보면 가난한 산동네일 뿐이나 곳곳에 그런 흔적이 남아있어 현대사 비극의 감흥을 조금이...",,
1689,아미동비석마을,108sv39,5.0,다음에 주말에 다시 와서 해설을 들어야할것 같아요.. 혼자 찾으려니까 힘드네요 ㅠㅠ 동네주민분이 도움을 주시기는 했지만 ㅎㅎㅎ,,
1690,기장 달음산 자연휴양림,a3tvo3,4.0,휴양관 건물도 정말 깨끗하고 뷰도 좋고 방도 넓고 좋았는데..  체크인 두시간 만에 부랴 부랴 짐싸서 도망치듯 나옴.  옆에서 산불이 낫거든요..  연기가 엄청 금방 퍼지더라구요.  다음에 다시 방문하고 싶네요,,
1691,기장 달음산 자연휴양림,m7d4rq,3.0,생각보다 잘 가꾸어져 있진 않음. 볼거리가 많지 않음. ,,
1692,기장 달음산 자연휴양림,10k2j6v,1.0,여기 일하시는 사무실아줌마들.. 진짜 불친절하네요.. 기분 망치고 왔습니다..,,
1693,기장 달음산 자연휴양림,1tolk66,2.0,,,
1694,기장 달음산 자연휴양림,1qmkvh0,5.0,,,
1695,기장 달음산 자연휴양림,ulte03,5.0,,,
1696,부산도서관,1jjsjpr,3.0,Sunlight Library ,,
1697,부산도서관,rkdku8,5.0,도서관 좋은데 관광갔다오신분들 후기는 보기가 역겹네요ㅠㅋㅋㅋ 직원몇명인지  자제가 뭔지 보느라 책은안본모양 ㅋㅋ 책작다는데 ㅋㅋㅋ 거기서 좀 웃겼음  도서관에 갑질하러 갈필요도 읍고  서비스 받고 대우받는게 더 중요한분들은   도서관 가지말고 책을 구매해서 보세요.  진짜 넓고 책은 부산에있는 어느도서관보다 많던데 ㅋㅋ 관광했나봄,,
1698,부산도서관,1dc17bh,1.0,도서관 직원의 서비스가 매우 불량합니다,,
1699,부산도서관,1f8i01q,1.0,시설은좋은데 책빌릴때카드안된다고하니멀뚱멀뚱쳐다보고잇고 두세번애기하니그제서야도와주고 불친절함,,
1700,부산도서관,12jffhg,5.0,시설이 좋다 ㅎ 책 적은건 아쉽다 식당이 없어서 불편한다,,
1701,부산도서관,e33rpt,5.0,서부산 균형발전 ,,
1702,부산도서관,mtl3tp,4.0,동부산에 집중된 문화 교육적 혜택이 서부산에도 작게나마 생겨난것은 다행이지만 앞으로 여러모로 더 좋아져야 할 일…이 주변에도 이런 시설을 필요로 하는 많은 사람들이 있습니다. ,,
1703,부산도서관,13dg4sa,4.0,이쁘고 조용해서 책을 읽거나 공부하기 딱 좋은 곳인데..식당은 왜 없어요ㅜㅜ,,
1704,부산도서관,16vjkjd,2.0,"시설이 무척이나 좋습니다 독서환경이 너무 잘 되어있습니다 특히 어린이실에서도 교양 관련 책들은 청소년들이 보기에도 좋은 책들 많습니다 독서 환경뿐만 아니라 공부환경도 잘 되어 있습니다  다만 정말 생각 없는 사람들이 많이 옵니다 여기는 도서관입니다 정숙해야 할 공간인데도 불구하고 2,3층에 어린이들이랑 부모님이랑 떠들면서 책을 고르고 아이들이 소리를 크게 ...",,
1705,부산도서관,1j8h1pp,4.0,밖의 채광이 그대로 실내로 들어오는 디자인의 도서관. 당연 채광이 바로 실내로 유입되면 책이 산화해 버리기 때문에 장기적으로 문제가 발생할 수밖에 없다. 그래서 창가쪽 책들은 전부 가짜책이다. 공간 낭비. 실내 외 모두 매우 쾌적한 편이며 도서관 이라기 보다는 공원부지에 소속된 시설의 느낌이다. 다만 바로 주변에 시멘트 공장이 있기 때문에 야외 활동은 추천...,,
1706,부산도서관,v02c15,5.0,이쁘게 잘 지어놨습니다. 시간 되면 책 한번 읽으러 가보시길,,
1707,부산도서관,10a4gs1,5.0,너무 예쁘게 잘 꾸며놨어요!! 4층에 카페테리아랑 야외정원도 있어서 편하게 쉬기도 좋은 거 같아요,,
1708,부산도서관,192rv12,5.0,"유리창을 통한 채광, 다양한 형태의 의자와 책상, 책상 사이의 어유있는 공간, 곳곳의 휴식시설 등 지루하지 않고 도서관 안을 걷기만 해도 기분 좋은 곳이었습니다. ",,
1709,부산도서관,n2t2tp,5.0,도서관 멋지고 깨끗하게 잘 지어놨던데요 그래서 5점~ 근데 책을 대여하는 사람들도 깨끗하게 보고 돌려주면 좋겠어요  새 책인데도 코딱지도 묻혀놓고 핏자국도 있고 낙서.. 좀 아니지않나요  반납할때 검수도 필요해보입니다,,
1710,부산도서관,fag55t,4.0,"부산 최대 규모의 도서관으로 덕포역 지하철 바로 옆이어서 접근성도 좋다 내부 시설 또한 깔끔하고 다양한 공간이 있다 코로나 때문인지 아직 열지않은 소담실도 있고 영화감상실과 컴퓨터 이용실, 다양한 좌석 형태의 읽을 수 있는 공간, 작은 전시관까지, 비록 도서관이지만 구경하기에도 손색이 없었다",,
1711,부산도서관,1dddbkj,5.0,Like ,,
1712,부산도서관,s3qkit,4.0,"접근성은 조금 떨어지지만 지하철을 타면 코앞에 있고, 모든 시설을 서면 해운대에 꼬라박는것 보다 낫다.",,
1713,부산도서관,fk7igm,5.0,"도서관 이용을 잘 안해봐서 모르겠습니다만, 여기 진짜 정말 시설도 너무 깨끗하고 좋구요, 없던 학구열이 불타오르다못해 막 샘솟습니다!!!",,
1714,부산도서관,mvp6mk,5.0,최고 ,,
1715,부산도서관,1g312qr,1.0,600억짜리 돈을 쳐바른 도서관에서 원목 의자를 드르르르륵 끼이이이익 쿠당탕탕탕하고 끄는 개아들♪♩♬들이 한 두명이 아닙니다. 왜 도서관에서 못배워쳐먹은 티를 못내서 안달하는지 모르겠구요. 의자발에 양말을 씌우든지 부직포 스티커라도 붙이면 소음이 안날텐데 도서관 사서들은 귀가 먹은건지 의문입니다. 지하에 쓸데 없는 극장이 두개나 있는데 이것 때문에 구내식당...,,
1716,부산도서관,mvr7c0,1.0,최악의 위치 의문이 드는곳임 왜 이런곳에 ? 주변부지에 투기한사람들이 허가해준건가?,,
1717,부산도서관,15dv6hk,5.0,깨끗하고 자재가 좋네요 직원분들도 친절하시고 자주 이용하고 싶어요~  ,,
1718,부산도서관,15vb7ds,5.0,,,
1719,부산도서관,jv5ckm,1.0,부산 도서관은 건물은 멋지나 직원들의 친절교육이 잘못되어 있는것 같다.상대방을 앝잡아봐서 너무 과하게 설명한다던지? 지시한다던지? 잘못 된 행동을 하지도 않았는데 마치 미리 잘못된 행동을 한 것처럼 얘기해서 기분이 많이 언찮고 진작 도서관에서 점심시간이후 시끄럽게 발을 쿵쿵거리며 올라가는 이에 대해서는 언급을 안하고~^^;자신들이 마이너리티 리포트인것처럼행...,,
1720,부산도서관,upks5l,5.0,,,
1721,부산도서관,mrnhnj,5.0,,,
