,title,user_id,rank,review,subway,theme_keyword
12234,"동래향교, 기장향교",임훈택,5,,,
12234,"동래향교, 기장향교",pym****,4.5,,,
12162,동아대학교 석당박물관,e9e5k4,5,,,
12162,동아대학교 석당박물관,r60lje,4,,,
12162,동아대학교 석당박물관,르미엘66,,생각보다 유물 수가 많아서 놀랐습니다. 역사적 가치가 있는 건물을 부수지 않고 보존하여 새로운 방식으로 활용한 좋은 선례라고 생각합니다.,,
12162,동아대학교 석당박물관,국산5572,,너무나 크고 웅장했으며 알찼네요,,
12162,동아대학교 석당박물관,mon****,,"규모가 크지는 않지만 내용은 알차네요 
2층 전시가 특히 좋았어요 ",,
12162,동아대학교 석당박물관,알프3639,,"동궐도 보게 되서 너무 좋았어요^^
전차는 수리중이라 못 봐서 아쉬웠네요
알차게 잘보고 왔습니다~~~",,
12162,동아대학교 석당박물관,nam****,,전시구성이 좋았고 무엇보다 관내 직원분들 모두 친절하셔서 학생들과 좋은 시간 될 수 있었습니다.,,
12162,동아대학교 석당박물관,holmes28,,"동궐도를 보기 위해서라도 반드시 방문해야 하는 곳임,",,
12162,동아대학교 석당박물관,똑순이6763,,추천합니다 생각보다 볼 거리가 많구요 직원분들도 친절하십니다,,
12162,동아대학교 석당박물관,소고기7162,5,대학박물관인데도 규모가 크고 소장품 퀄리티가 훌륭합니다. 꼭 가보세요~,,
12162,동아대학교 석당박물관,방구코끼리요정,4,"박물관 설립하신 석당 정재환 박사님께 깊이 감사드
립니다. 단, 1층이 휑하니 비어있는 점. 데스크 직원 
및 층층이 계신 분들의 안내가 부족한 점, 그리...",,
12162,동아대학교 석당박물관,날자날자85,5,왜 이제왔나 싶을정도였어요. 다리아픔 볼게 많아서,,
12162,동아대학교 석당박물관,신쌤61,5,"깊어가는 가을날   국보도 2점이나 있고보물도 11점 
있어요 모두 보지 못해 아쉬웠지만  아이들과 즐거운 
답사였습니다",,
12162,동아대학교 석당박물관,sbj****,4,"유서 깊은 근대 건축물에 차려진 博物館의 매력이란 
상상을 초월하지요. 거기에 잘 짜여진 전시실은 흡족
했네요. 동아대가 직접 발굴한 선사시대 유물...",,
12162,동아대학교 석당박물관,상식이 통하는세상,4.5,남북전쟁시 임시 정부수도로 사용되었던 석당박물관 건물이 당시 모습되로 잘 보존되어  당시 숨결이 느껴졌습니다^.^,,
12162,동아대학교 석당박물관,phy****,5,"처음방문했는데,생각외로전시실이많더라구요.방학중이라 아이와 함께 방문해서 관람 잘하고 왔어요.감사합니다.",,
12162,동아대학교 석당박물관,세윤맘95,4.5,생각보다 관리가 잘 되어 있고 깨끗했음.,,
12195,렛츠런파크 부산경남,1e67uj6,4,"일 때문에 들린 곳. 넓고 잘 꾸며져 있습니다. 코로나가 끝나면, 가족들과 들리면 좋겠습니다. 입장료만 내면, 주차하고 구경할 수 있답니다.",,
12195,렛츠런파크 부산경남,rkdku8,5,,,
12195,렛츠런파크 부산경남,11q0bqf,4,,,
12195,렛츠런파크 부산경남,130mnih,4,,,
12195,렛츠런파크 부산경남,litmd4,5,,,
12195,렛츠런파크 부산경남,ferjnp,1,The ad said that there is a horse riding experience available but when we actually got here and paid it was only for kids. The ad did not specify if it were only for kids or not.,,
12195,렛츠런파크 부산경남,ei95om,1,여기가 실력말고 돈과 빽으로 사기 경마하는 곳인가요,,
12195,렛츠런파크 부산경남,n290vs,5,경마장,,
12195,렛츠런파크 부산경남,불소21,,맛있어요,,
12195,렛츠런파크 부산경남,murim781,3,"내가 간 곳은 ‘렛츠런파크부경점2F까페그’이고, 전화번호는 ‘051-910-9941’이다.",,
12195,렛츠런파크 부산경남,유일라,4,"렛츠런파크 식당은 그저 그랬어요 ㅠㅠ
밖에서 김밥같은거 사가시는걸 권해드릴게요",,
12195,렛츠런파크 부산경남,풀바이츠,5,식당맛나요,,
12202,뮤지엄다,Pes0,5,"뮤지엄 원이 새로운 전시 오픈한다고 해서 방문했어
요^^ 이번 전시는 다양한 현대 예술 작품들이 많이 있
어서 볼게 많네요ㅎㅎ 미술관 입구에서부터 다...",,
12202,뮤지엄다,Artjam House,4,"생각보다 공간이 작아 좀 의아했어요. 그런데 웅장한 
스킬의 미디어 작품들을 보니  도심내 이런 전시는 괜
찮았어요. 화려하고 찬란해서 사진 연출 실컷 ...",,
12202,뮤지엄다,에뜨59,5,"오픈하자마자 갔더니 10팀도 안되게 북적이지 않아
서 너무좋았구요. 어제부터 바뀐 전시주제로 인해 다
양한미디어아트,설치미술,도자기미술 등등 있...",,
12202,뮤지엄다,샤론582,5,재개관전 전시 잘보고 왔어요~^^,,
12202,뮤지엄다,하늘바라기9971,4.5,"제주도에서도 비슷한 작품을 감상하고 부산에서도 
했으면 좋겠다했는데 전시한다는 소식 듣자마자 예
매했어요 공간이 넓지않아 아쉬움은 있으나 매...",,
12202,뮤지엄다,회원,4.5,"LED미디어 작품만 생각하고 갔는데, 현대 미술 작품
이랑 그림도 다양하게 있어서 생각보다 더 좋은 시간 
보내고 왔어요! 시간 가는 줄 몰랐네욯ㅎ 시설...",,
12202,뮤지엄다,나나콘7,,"부산하면 무조건 뮤지엄다 입니다 해운대 쪽에 계시
면 시간보내기 너무 좋아요 자연, 동물과 인간 다시한
번 상기할 수 있었던 좋은 시간이였고 너무 황...",,
12202,뮤지엄다,찬양20,5,남자친구랑 처음 전시회 왔는데 재밌었어요! 새로운 데이트 성공적으로 했습니당,,
12202,뮤지엄다,눈누난나3485,4.5,"재미있었네요 생각보다 작은 전시장이 아쉽긴 했지
만  영상이 계속 변하기 때문에 나쁘지 않았던 거 같
아요  영상 변하는거 보다보면 또 금방 시간이 ...",,
12202,뮤지엄다,승예김,5,"문화의 도시 센텀시티이지만서도 아스팔트 도심과 
완전히 차별된,  미디어아트 압도적인 감각의 공간에 
막 들어섰을 때의 경험이 정말 인상적이었습니...",,
12202,뮤지엄다,룽루랑나,5,"실내데이트코스로 좋은거같아요~~ 사진을 다양하게
많이찍을수있어서 너무좋았어요 주차도 편리하고 
일요일이었는데 사람도 많이있지는 않아서 원...",,
12202,뮤지엄다,aazzx1223,4.5,"저번 수퍼네이처 전시에도 갔었는데 확 달라졌네요!! 
미디어아트뿐 아니라 다양한 장르의 현대미술 작품
이 많아서 오래 관람했어용 시간가는줄 모르고...",,
12202,뮤지엄다,2m10,5,사진찍을 수 있는 미술관이라 좋아요,,
12202,뮤지엄다,예팅,5,"뮤지엄 다가 뮤지엄 원으로 새롭게 오픈했다는 소식 
듣고 바로 달려갔습니다~!! 새로워진 공간들에 미디
어 아트뿐만 아니라 다양한 작가님들 작품을 ...",,
12202,뮤지엄다,정원양,5,"몇번을 오려고 하다가 타이밍이 안맞아 못왔었는데. 
전시가 곧 끝나길래 아이둘 데리고 무리해서 다녀왔
어요~ 그런데 안왔으면 정말 후회했을거에요...",,
12202,뮤지엄다,art****,5,"전에 뮤지엄다때도 왔엇는데 공간이 많이 달라져서 
놀랬어요 ??  미디어아트 , 영상 ~  설치 작품까지 치
유의기술이라는 이름과 걸맞게 힐링을 주는 기...",,
12202,뮤지엄다,찐767,4,"잔잔한 멜로디와 다양하고 풍부한 색감을 표현한 그
림들이 화면을 통해서 보여지구요. 가만히 앉아서 보
고있으면 약간 몽환적인 느낌도 들어요 ! 특정 ...",,
12202,뮤지엄다,돼지감자,5,"미디어 아트와 현대미술 작품이 함께 있는 공간이라 
새롭고 참신했어요 ㅎㅎ 치유의 기술이라는 타이틀 
답게 정말 치유되는 기분이었습니다 웅장한 사...",,
12202,뮤지엄다,오타쿠아님,,"유용한 Tip 전시장을 들어가기 전에 입구에 비치된 
팜플랫으로 작품이 최소 무엇을 설명하는지 읽고 방
문하시면 많은 도움이 됩니다~ 장면 장면마다 ...",,
12202,뮤지엄다,지현1073,5,"생각보다 구경할게 많았고, 사진찍기에도 적절한 장소였습니다. 특히 메인 광장에 계속 바뀌는 테마의 영상이 너무 인상적이였네요~",,
12202,뮤지엄다,트래블러스,4,"기존 내부 구성은 같고 작품만 교체되었다고 보시면 
됩니다. 예전엔 없던던데 커튼을 달아서 사람들끼리 
부딪힐수도 있어요. ",,
12202,뮤지엄다,tammy1216,3.5,요즘엔 참여형 전시도 많은데 그냥 보기만하는 디지털아트인 점 이 아쉽네요. 사진찍기용 ~ ,,
12202,뮤지엄다,제철이세요,5,예쁘고 좋아요 사진도 뽑을수있어서 간직하려고 하나 뽑았어요! 좋은 추억이 될것같아용,,
12202,뮤지엄다,김동욱7032,4,신기하고 재밌었어요! 위아래 사방이 다 유리라서 바지입고 가는거 추천드려요,,
12202,뮤지엄다,흐르는 강물처럼74,5,"시간가는게 아까울 정도로 환상적인 곳였어요~~
꼭 한번 가보세요~~
그리 큰 규모는 아녔지만 모든 곳이 포토존예요ㅎㅎ",,
12202,뮤지엄다,요징어11,,리뉴얼하고 갔는데 생각보다 작품도 많고 넓었음 사진찍고 스크린 멍때리고있으면 2시간순삭,,
12202,뮤지엄다,메옹39,4,"사진 이쁘게 찍혀서 좋았구요, 중앙 모니터?에 화면이 많이 바껴서 구경할 때 좋았어요 근데 생각보다 찍을게 많진 않아서 아쉬웠어요ㅠㅠ",,
12202,뮤지엄다,뚱이8428,,너무 예쁜 전시회입니다!! 주제마다 인테리어나 소품이 바뀌는 재미도 있어서 재방문했답니당ㅎㅎ,,
12202,뮤지엄다,호두이모30,5,"평일 여유롭게 즐기기 좋아요 
영상이 정말 다양하게바뀌니 지겹지 않아요",,
12202,뮤지엄다,손동형,5,"와이프와 부산으로 간만에 놀러왔어요'  먹는거만 신
경쓰다 한번 색다른 경험을 해보고자 슈퍼네이처 예
약하고 왔습니다. 형형색색 이쁜색감들이 마치...",,
12202,뮤지엄다,히미님,4.5,너무 이쁘고 다음엔 남자친구랑 또 가고싶아여~,,
12202,뮤지엄다,wjd****,5,"사진으로 본것보다 더 웅장하고 이쁘고 좋았네요
여친과 함께 가시든 친구와 가시든 만족할거 같네요",,
12202,뮤지엄다,도운 강,4,"볼거리가 별로 많이 않았지만 입체전시 배추를 때 색깔도 예쁘고 알록달록하게 잘 꾸몄어요!!
",,
12202,뮤지엄다,ko****,5,"다른 미디어아트 전시, 가격에 비해 공간이 좁았지만 만족할만한 관람이었습니다.",,
12202,뮤지엄다,candy11,5,"규모가 큰건 아니지만 새로운경험이었어요. 이쁜 영
상이 계속 바뀌다보니 오래 머물게 되네요. 사람이 북
적이는 정도는 아니었지만 한산할때 가면 사진...",,
12202,뮤지엄다,남수45,4,"영상 을 큰 패널로 본다는게 굉장한 압도감으로 느껴
졌습니다. 패널사이사이나 특정 패널에 고장이나 빈
특이 있었지만 그걸 감안하더라도 굉장히 만족...",,
12202,뮤지엄다,찐별12,4.5,"작품과 잘 어울리는 음악까지 나와서 감상하기 좋았어요!
사진도 찍기 좋은 장소입니닷",,
12202,뮤지엄다,은혜5587,,"수퍼네이처 구경하고 왔어요 한번쯤 볼만한곳입니다
. 관람비는 좀 비싼편입니다. 미리 예약하면 4,000원
정도 쎄일받을수있으니 참조바랍니다.",,
12202,뮤지엄다,현이2172,5,정말 놀라운정도로  볼거리가 너무 많아요 ,,
12202,뮤지엄다,RedClover,5,부산 여행와서 들렀는데 볼거리도 많고 작품들도 신기하고 아름다워서 너무 좋았습니다.,,
12202,뮤지엄다,다비치49,5,좋았어요 마지막에 인스타에 올린 사진이나 폰에 있는 사진 인화할수있어서 더 만족스럽습니다! 한장에 2500원이지만 싸죠,,
12202,뮤지엄다,안나2593,2,금액에 비해 관람할게 크게 없어서 아쉬워요..거품이 큰듯..,,
12202,뮤지엄다,공하정30,5,너무 이쁘고 안오면 후회할뻔 했어요 힐링되고 너무 좋아용!,,
12202,뮤지엄다,최재성23,3.5,사진찍고 놀기에 괜찮아요!! 시간가는줄 모르고 잘놀다왔습니다! 다만 조금 덥긴했어요,,
12202,뮤지엄다,yoo****,,"여러 작가들이 만든 슈퍼네이처. 평이 너무 작다고 하
던데 저는 딱 좋았던 거 같아요. 차근차근 보며 안에 
광장(?)에서 보고 있노라면 정말 환상적이고 ...",,
12202,뮤지엄다,스텔라7968,4.5,"사람이 많은 오후 피해 오전에 가는 걸 추천해요.  오
전이라 그런지 사람이 많진 않았고 여유롭게 즐길 수 
있었어요. 영상과 음악을 같이 즐길 수 있는 미...",,
12202,뮤지엄다,나무248,5,정말 멋진 전시였습니다. 신비로운 세계에 들어온것 처럼 환상적이였고 보는 위치에 따라 느낌도 달라져서 더 재미있게 관람했습니다.,,
12202,뮤지엄다,eng****,4.5,사진찍기좋고 배경이계속바뀝니다.그래서좋습니다. 다만 넓진않아서 도는데금방 끝나요,,
12202,뮤지엄다,ehxhfl34,,"실내데이트, 가족, 친구랑 방문하기 좋은 장소예요. 
음악이 흘러나오고, 작은 화면 하나 하나가 모여 큰 
영상을 만들어서 작품의 웅장함을 느낄 수 있...",,
12202,뮤지엄다,새뼘반,,별거없어요..돈아깝네ㅜㅠ그냥 연인들 인생샷 찍으러오는 곳같아요..,,
12202,뮤지엄다,축신34,5,리뷰가 별로지만 저희 가족은 좋았습니다 사진 찍기 좋고 앉아서 쉬면서 계속 바뀌는 테마와 음악도 좋았습니다 아이도 넘 좋아했어요,,
12202,뮤지엄다,asa****,4,"전시관이 좀 아담하긴 했지만 사진찍고 감상하기에 
괜찮았습니다. 아이들하고 가기에도 좋았구요. 1시간
가까이 사진도 찍고 구경도 한것같습니다. 2층...",,
12202,뮤지엄다,버들피리90,5,감사합니다. 굿즈데스크담당자님 친절하셔요. ,,
12202,뮤지엄다,Soovely58,3,"금액대비 전시회 규모가 너무 작고 아쉽네요,,, 영상 
퀄리티나 이런건 괜찮은데...ㅜㅜ 그리고 다른분 리뷰
에서 많이 더웠다고 적힌걸 스치듯 봤는데 진...",,
12202,뮤지엄다,bigmacqueen,4,생각보다 작고 볼 거리가 적어서 좀 아쉬웠어요. 가심비로 가는 거겠지만 ..ㅠ 재방문 의사는 없어요.,,
12202,뮤지엄다,흐린후맑음89,4,규모가 작긴하지만 사진 찍을 곳이 많고 데이트하기 좋네요. ,,
12202,뮤지엄다,김혜인2925,5,중앙에 있는 영상전시가 너무 예쁘고 좋아용,,
12202,뮤지엄다,thbona,4,오늘 너무 즐겁게 놀다왓어요,,
12202,뮤지엄다,gk****,3,"팀랩전을 본 저의 평점은 2점. 안본 오빠의 평점은 3
점. 추천은 글쎄. 팀랩을 기다리라 할듯. 온리 영상임.
화장실냄새는 왤케 심각한거임? … 연출이라 ...",,
12202,뮤지엄다,minelisha,,"너무 좋았어요  지금쯤 끝났겠네요 다만 추자하고 나
갈때 바코드 찍어 나가야해서 엄청 당황스러웠어요 
잘 안찍히더라구요",,
12202,뮤지엄다,104동 다니파파,5,좋았습니다 이런데가 많이 생기면 좋겠네요,,
12202,뮤지엄다,라면조아,5,너무 좋아요~ 아이들도 좋지만 어른인 저도 눈이 호강한 곳이었답니다~^^,,
12202,뮤지엄다,꼬꼬486,4.5,이쁘고 분위기 그림따라서 확확 변했어요! 사진찍기 편한 분위기예요 ,,
12202,뮤지엄다,봄1722,4,영상과 거울의 조화가 좋았어요! 화려한 영상 기억에 생생히  남습니다. 근데 뭘 나타내기 위한건지 확 와닿지 않아 아쉬웠어요!,,
12202,뮤지엄다,lak****,,사진찍기 좋아요!!!,,
12202,뮤지엄다,doosubby37,5,새로운 경험이었습니다~아이도 무척 즐거워했네요^^,,
12202,뮤지엄다,eni****,5,2층에  음료를 마시며 앉아서 전시를 관람하는 환상적인 곳^^,,
12202,뮤지엄다,ihappy,5,다양한 테마로 사진찍기 좋아요!,,
12202,뮤지엄다,쩜매,5,너무 좋아요~^^ 가서 감상하고 다음에 또 가 볼만 한것 같습니다~^^,,
12202,뮤지엄다,오롯이뜀박질,5,"아기가 너무너무 좋아했어요 ㅎㅎ 
넓지 않아서 오히려 아기랑 가기 좋았고 형형색색 바뀌는 색들로 무척 즐거워했답니다 ??",,
12202,뮤지엄다,ssh****,5,조금더 미술전시가 많았으면 좋겠어요 ,,
12202,뮤지엄다,갱블리93,4.5,재미있게 잘봤어요 넘 신기했어툐 ㅋㅋㅋ,,
12202,뮤지엄다,도라애몽80,5,눈을 뗄 수 없는 공간속에 시간가는줄도 모르고 있었습니다! ,,
12202,뮤지엄다,Ariana81,5,볼거리가 많네요 추천해요!!,,
12202,뮤지엄다,토깽이8866,5,"빛의 나라에 온 느낌이네요
모든게 신비롭게 느껴지네요
사진은 필수^^",,
12202,뮤지엄다,영영77,,"알차게 구경하고 갑니다. 생각보다 사진찍기 어려워욤
더우니깐 외투는 차에 두는걸로~",,
12202,뮤지엄다,문은진4,4,"사진 건지기는 매우 최적의 장소입니다 어느 곳이든 
찍으면 예쁘게 나와요  but 빛이 많은 곳이라 그런지 
외투는 밖에 사물함에 넣어놓고 와도 너무 덥...",,
12202,뮤지엄다,이솜86,5,생각보다 공간이 넓진않은데 멍때리기 좋은곳 ! 근데 주차바코드 어떻게 찍는지 안 알려주셔서 좀 어려웠어요 ㅠㅠ,,
12202,뮤지엄다,캔디화이팅,5,주차 넉넉하고 미디어 화려하고 계속 바뀌어 지루하지 않습니다.특히 2층 카페자리에 앉으면 홀의 작품을 영화보듯 감상할 수 있어 좋아요,,
12202,뮤지엄다,dhe****,4,빛으로 이루어진 새로운 세상. 신선한 경험이었습니다.,,
12202,뮤지엄다,희님27,,"최고입니다 처음 방문했는데 너무 좋아요 여유롭게 
가서 감상하면 좋을 것 같아요♡ 다음 전시회도 가고
싶어지네요",,
12202,뮤지엄다,디엠5232,5,편안하게 잘 관람 했습니다,,
12202,뮤지엄다,예릴리,4,"30분 정도라고 해서 그래도 볼수 있는게 좀 될꺼라 
생각 했는데 그냥 딱 저 섹션에 영상이 계획 바뀌는 
시간이 대략 그정도 시간이라 .... 돈은 좀 많이 ...",,
12202,뮤지엄다,박은지9082,5,"생각보다 작지만 좋았습니다.
다만 주말엔 사람이 너무 많아요",,
12202,뮤지엄다,짜야싸모님,5,넘화려하고  예뻐요ㆍ매번 바뀌는 영상보는재미가 솔솔해요ㆍ아이들과함께가면 더 즐거울거예요ㆍ연인ㆍ친구  짝지어서  관람많이 오더라구요ㆍ,,
12202,뮤지엄다,미야62,5,"다채로운 색감이 너무 이뻤어요
어머니랑 방문했는데 사진찍을 코너가 많아 굉장히 좋아하셨어요^^",,
12202,뮤지엄다,JJ778,5,부산가면 여기 꼭 가보고 싶었는데 만족합니다.!,,
12202,뮤지엄다,강남꼬맹,,메인이 테마가 많아서 볼만하네요~~1시간정도 본듯해요,,
12202,뮤지엄다,우방신천지1호점,4.5,가볼만합니다~,,
12202,뮤지엄다,사랑으로 이겨요,5,딸과 힐링제대로했어요,,
12202,뮤지엄다,초코파이9545,4,"규모는 작지만 사진찍고 놀기에 좋았어요 6세아이가 
좋아했습니다 다른 미디어 아트하는 #르떼 뮤지엄 다
녀온후라 규모면에선 좀 아쉬웠어요 한번쯤 가...",,
12202,뮤지엄다,돌주52,5,심오하면서 황홀해서 좋았어요~ ,,
12202,뮤지엄다,예원4796,5,신기하고 예뻐요 ^^ 오래있으면 약간 멀미나기도 한데 할머니도 좋아하셨어요 ,,
12202,뮤지엄다,suk****,5,영상이너무 아름답고 좋아요 계속 멍하니 바라보게 되네요!!,,
12202,뮤지엄다,1231451,5,볼거리가 없다고 할 순 없지만 많다고도... 그래도 예뻐서 감상 잘 했습니다!,,
12202,뮤지엄다,모로4028,,신기방기 겁나이쁜데 생각보다 규모가 작아 아쉬웠어요 .. 오늘 학교에서 단체로 왔는지 시장통 같았던것만 빼면 사진찍고 관람하기 좋았어요,,
12202,뮤지엄다,phjartist,5,"주말이라 사람많은거 빼곤 너무 좋았어요
딸과 좋은 데이트했네요",,
12202,뮤지엄다,dianai8,4,"생각보다 작았는데 여유롭게 하나하나 보면 정말 사
진 찍을 수 있는 것도 많고 힐링하기 딱 좋아요!! 평일
이라 그런지 사람들도 많이 없었고 구경하고 ...",,
12202,뮤지엄다,신쭈16,5,"이런 전시회가 더 많이 생겼으면 좋겠어요
크리스마스에 완전 만족스러워요
",,
12202,뮤지엄다,문득35,4,사람이 많아서 취지에 맞는 전시회인지 제대로 돌아보긴 어려웠지만 사진은 잘 찍었습니다.,,
12202,뮤지엄다,sun****,3,"이뻤은데 가격에 비해서 볼거리가 많이 없어요.  

7000원이었으면 딱 돈아깝다는 느낌은 없을 느낌",,
12202,뮤지엄다,히릿8054,5,"끝나기 전에 다녀와서 정말 다행이었다는 생각이 들
었던 전시였어요. 무엇보다 작품과 소통하는 느낌의 
압도적인 스케일에 감동받았어요.",,
12202,뮤지엄다,챠윰,5,진짜 멋있어요~~ 가만히 앉아서 화면바뀌는거 보고있으면 힐링되는 기분이에요^^,,
12202,뮤지엄다,이선영3651,3,공간이 너무작아요 ㅠ 같은 미디어 아트인 아르떼뮤지엄 생각하고 가시면 안됩니다 실망했어요 ㅠㅠ,,
12202,뮤지엄다,tk5346,5,"전시관이 엄청 넓은건 아니에요.
그치만 영상이 계속 바뀌어서 사진 찍기 좋아요",,
12202,뮤지엄다,도연이66,4,"계속해서 바뀌는 새로운 장면들이 매우 흥미롭고 아
름다웠습니다. 사진찍기도 너무 좋은 전시였어요. 다
만 가격에 비해 전시 공간이 넓거나 충분하지...",,
12202,뮤지엄다,LUCE71,4.5,재밌는 작품이 많았어요~,,
12202,뮤지엄다,bye****,3,생각보다 너무 작고 좁아요. 규모대비 너무 비싸요. 네이버 예약 아니면 너무 아까울뻔 했어요,,
12202,뮤지엄다,김단희80,5,괜찮았습니다!!!,,
12202,뮤지엄다,kkk479,5,"좋았어요.
근데 공간이 좀 다양했으몀",,
12202,뮤지엄다,의성마늘4,5,모든 테마와 배경음악이 너무 좋았어요??,,
12202,뮤지엄다,카가53,5,"와 누가 덥다고그랬어 실내 겁나 추움. 3-5세 아동있
으면 강추함. 안에 포토프린트 기계있는데 꼭 2500원
주고 인쇄하길 평생추억가능. 근데 사진인화했...",,
12202,뮤지엄다,아담키티,4,"생각보다 볼게 많았어요
사람많이 없을 시간에 가서 그런지 모르겠는데 여유있게 즐기고 온거같아요",,
12202,뮤지엄다,홍3274,5,너무 예쁘고 계속 바뀌는게 넘 좋아요 ㅎㅎ,,
12202,뮤지엄다,s00****,5,어른도 아이도 둘다 만족하는 곳입니다. 사진을 찍고 찍어서 모자라는 멋지고 훌륭한 순간들이 연속입니다. ,,
12202,뮤지엄다,아직640,4,아기가 너무너무 좋아하더라구요 시종일관 우와우와 하면서 잘 즐겼습니다 만족해요 ??,,
12202,뮤지엄다,gol****,4,"가격이 싸지는 않지만 그래도 볼만한 신선한 볼거리
입니다. 아쉬운 건 백팩 매고 갔는데 유료코인라커 이
용을 안 하면 입장불가라는 방침이 불쾌했네요...",,
12202,뮤지엄다,로아네집,5,최고예요~.아가들도 엄청 좋아합니다,,
12202,뮤지엄다,bluerain4392,5,엄청 만족했습니다,,
12202,뮤지엄다,빈비비,5,아이 데리고 한번쯤 가볼만해요 ,,
12172,민락수변공원,170vj11,5,,,
12172,민락수변공원,1kicbv7,5,바다 즐기기에 최고,,
12172,민락수변공원,119d541,2,낮에 갔더니 비둘기가 사람보다 많음 근데 애들이 조낸 깡패임 막 덤벼듬 무서워서 바로 나옴,,
12172,민락수변공원,gfd2l6,4,좋아요,,
12172,민락수변공원,17snd2g,5,,,
12172,민락수변공원,n3ihri,5,,,
12172,민락수변공원,1c6snem,5,,,
12172,민락수변공원,1edcqcu,5,,,
12172,민락수변공원,1e9emeg,5,,,
12172,민락수변공원,15i15rc,5,,,
12172,민락수변공원,11suqt3,1,,,
12172,민락수변공원,1b05akm,1,앙기모찌,,
12172,민락수변공원,10cgb7r,5,,,
12172,민락수변공원,bi8ngk,4,,,
12172,민락수변공원,9u89mq,4,젊은층들의 헌팅의 장소라는 곳♡  정말 젊은 남녀는 많고♡ 노소는 없구나 ㅋㅋ ,,
12172,민락수변공원,7kmtjf,5,,,
12172,민락수변공원,ff704n,5,,,
12172,민락수변공원,o32059,5,tmap 수변어린이공원,,
12172,민락수변공원,n36lu4,5,,,
12172,민락수변공원,10iip8s,5,,,
12172,민락수변공원,10hvf0i,4,,,
12172,민락수변공원,g9se9n,5,?,,
12172,민락수변공원,m8bjtg,3,수변공원에 앉아  회먹고~ 도시락 먹고~,,
12172,민락수변공원,bmi7rd,4,부산 민락 수변공원 낮  해운대 광안대교  산책 걷기 코스 좋음,,
12172,민락수변공원,1bn2o2u,5,회 한사발이 떠가 광안대교 보면서 좋은데이 한잔,,
12172,민락수변공원,k1f7s5,5,좋치,,
12172,민락수변공원,아잉2521,,굿,,
12172,민락수변공원,항구49,,친절해요,,
12172,민락수변공원,집순이8488,,굿,,
12172,민락수변공원,free9617,4,좋아요,,
12172,민락수변공원,hay****,4,좋아요,,
12172,민락수변공원,cocoball64,4.5,굿,,
12172,민락수변공원,cocoball64,4,굿,,
12172,민락수변공원,져미95,4.5,좋아요,,
12172,민락수변공원,did****,5,좋아요,,
12172,민락수변공원,SONG5837,5,굿,,
12172,민락수변공원,cha****,5,굿,,
12172,민락수변공원,jeo****,3.5,.,,
12180,박차정의사 생가,pjp****,5,,,
12155,백산기념관,160f9g0,5,백산 선생 독립운동을 볼 수 있어 좋았어요,,
12155,백산기념관,nih8lr,4,부산에서도 실제로 독립운동 했던 분들의 자취를 볼 수 있어서 좋아요 ,,
12155,백산기념관,달고나5426,5,,,
12229,백양산,ei95om,5,,,
12229,백양산,12s5fvi,5,선암사에서 올라오는 임도가 가장 편함. 주지봉 쪽이랑 불태령 쪽은 가파르다.,,
12229,백양산,uheama,5,아주 멋진 뷰,,
12229,백양산,7lkjmq,5,,,
12229,백양산,19s54ct,5,백양산 은 이름 그대로 완만한 곡선의 능선을 자랑 하며 성지곡 이라는 명 숲을 품고 도심 전망이 탁월합니다 ,,
12229,백양산,unh03j,5,코스가 완만해서 좋습니다.,,
12229,백양산,181p9dr,5,#낙동정맥,,
12229,백양산,bn2tck,5,It’s so nice,,
12229,백양산,16icukk,5,,,
12229,백양산,16o5a8a,5,산은 역시 백양산,,
12229,백양산,jss465,5,,,
12226,벡스코,ei95om,1,,,
12226,벡스코,qvns8c,2,,,
12226,벡스코,17snd2g,5,탁구 목적으로 돈써서 우리나라 탁구쪽에서 제일 크게 지은 건물 이벤트 날이 없는 평소에는 탁구대를 넓직넓직 거리 둬서 안전하게 안부딫히게 하고 탁구 마니아님들과 탁구 초보님들까지 하루에 비용 얼마 해서 탁구 치게 할수 있도록 해야 됩니다   ,,
12226,벡스코,ml7fc8,5,,,
12226,벡스코,1bdl877,1,경호원 문제 심각,,
12226,벡스코,1api996,5,,,
12226,벡스코,k85m9u,1,부산일러스트페어 = 입장료 만원내고 플리마켓 구경하는 것. 서면 플리마켓가서 노세요,,
12226,벡스코,15dv6hk,4,,,
12226,벡스코,frgo8h,3,,,
12226,벡스코,17m4030,5,,,
12226,벡스코,rkdku8,5,,,
12226,벡스코,shentv,5,,,
12226,벡스코,r0o95r,5,,,
12226,벡스코,12mf7jk,3,,,
12226,벡스코,10kn6pq,3,G STAR,,
12226,벡스코,l632or,5,,,
12226,벡스코,n7qpqh,4,벡스코 가는데 2호선/동해선 벡스코역에서 내리는 흑우 읎제?,,
12226,벡스코,10hvf0i,5,11월에 브롤 월드 파이널 할때 가야지,,
12226,벡스코,10k2j6v,1,맘에 안듭니다 정말~~~ 애들 시험기간인데 하루종일 노래 틀고 마이크잡고 시위하시나본데 시끄러워 죽겠습니다,,
12226,벡스코,9es57v,5,,,
12226,벡스코,g2gppv,4,관심 전시회 있을때마다  가는 곳~,,
12226,벡스코,ko728m,3,행사 전시,,
12226,벡스코,1e9emeg,1,전동킥보드 보관함 설치 해줬으면합니다,,
12226,벡스코,143qsrs,5,지스타,,
12226,벡스코,18ehm76,5,,,
